candidate_id,name,current_title,current_company,location_str,country,years_total,years_relevant,title_relevance_score,retrieval_prod_score,vector_db_score,python_evidence_score,ranking_eval_score,product_experience_score,career_corroboration_score,services_only_flag,research_only_flag,keyword_stuffing_flag,location_match_score,notice_period_score,redrob_behavioral_multiplier,consistency_penalty,is_honeypot,years_soft_band_score
CAND_0059656,Siya Kapoor,Marketing Manager,Stark Industries,San Francisco,USA,4.4,0.0,0.02,0.25,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.3157,0.75,0.76,1.0,0.0,0.5822822402018134
CAND_0059657,Advaith Bose,Marketing Manager,Pied Piper,London,UK,8.8,0.0,0.02,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.55,0.5,0.6846000000000001,1.0,0.0,1.0
CAND_0059658,Aarav Sharma,Content Writer,Acme Corp,"Bhubaneswar, Odisha",India,6.6,0.0,0.02,0.0,0.0,0.0,0.0,0.8333333333333334,0.1,0.0,0.0,0.0,0.86,0.5,0.5853999999999999,1.0,0.0,1.0
CAND_0059659,Ritu Sen,Full Stack Developer,Razorpay,"Hyderabad, Telangana",India,7.1,0.0,0.1,0.125,0.0,0.2,0.0,0.5,0.23076923076923078,0.0,0.0,0.0,0.86,0.5,0.6286000000000002,1.0,0.0,1.0
CAND_0059660,Rohan Trivedi,Sales Executive,Globex Inc,"Mumbai, Maharashtra",India,14.1,0.0,0.02,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7051999999999999,0.75,0.7216,1.0,0.0,0.017724631440177767
CAND_0059661,Vivaan Krishnan,Project Manager,Acme Corp,"Hyderabad, Telangana",India,8.3,0.0,0.02,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.86,0.5,0.6586,1.0,0.0,1.0
CAND_0059662,Krishna Banerjee,Software Engineer,CRED,London,UK,4.2,0.0,0.4,0.0,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,0.0,0.0,0.0,0.3157,0.5,0.6476,1.0,0.0,0.5340851477595172
CAND_0059663,Ishaan Dalal,Marketing Manager,TCS,"Pune, Maharashtra",India,7.9,0.0,0.02,0.375,0.0,0.2,0.0,0.8333333333333334,0.09090909090909091,0.0,0.0,0.0,0.82,0.75,0.7010000000000001,1.0,0.0,1.0
CAND_0059664,Riya Bhatia,Graphic Designer,Stark Industries,Singapore,Singapore,4.9,0.0,0.02,0.0,0.0,0.0,0.0,0.6666666666666666,0.14285714285714285,0.0,0.0,0.0,0.3157,0.5,0.6030000000000001,1.0,0.0,0.7027177228683977
CAND_0059665,Jay Reddy,DevOps Engineer,Flipkart,"Ahmedabad, Gujarat",India,4.8,0.6,0.1,0.375,0.0,0.0,0.0,0.6666666666666666,0.14285714285714285,0.0,0.0,0.0,0.86,0.5,0.664,1.0,0.0,0.6789552902885679
CAND_0059666,Atharv Agarwal,Mechanical Engineer,Initech,"Kochi, Kerala",India,8.4,0.0,0.02,0.125,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.86,0.75,0.6416,1.0,0.0,1.0
CAND_0059667,Om Dutta,DevOps Engineer,Mphasis,London,UK,6.7,0.0,0.1,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.385,1.0,0.6452,1.0,0.0,1.0
CAND_0059668,Mira Banerjee,Marketing Manager,Wayne Enterprises,"Chennai, Tamil Nadu",India,2.7,0.0,0.02,0.0,0.0,0.0,0.0,0.16666666666666666,0.2,0.0,0.0,0.0,0.7051999999999999,0.5,0.6310000000000001,1.0,0.0,0.22781987139800908
CAND_0059669,Karan Khanna,Graphic Designer,TCS,"Chennai, Tamil Nadu",India,7.7,0.0,0.02,0.25,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.86,0.75,0.7554000000000002,1.0,0.0,1.0
CAND_0059670,Amit Vora,Graphic Designer,Dunder Mifflin,"Bangalore, Karnataka",India,8.1,0.0,0.02,0.25,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.7051999999999999,0.75,0.6814000000000001,1.0,0.0,1.0
CAND_0059671,Aarohi Naidu,Full Stack Developer,Dunder Mifflin,"Pune, Maharashtra",India,3.0,0.0,0.1,0.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.82,0.5,0.6890000000000001,1.0,0.0,0.27803730045319414
CAND_0059672,Yash Iyengar,Accountant,Globex Inc,"Gurgaon, Haryana",India,5.4,0.0,0.02,0.25,0.0,0.2,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.7051999999999999,0.5,0.5716,1.0,0.0,1.0
CAND_0059673,Atharv Goyal,Customer Support,TCS,Austin,USA,14.0,0.0,0.02,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.451,1.0,0.747,1.0,0.0,0.019841094744370288
CAND_0059674,Sunil Dalal,Marketing Manager,Acme Corp,Berlin,Germany,6.0,0.0,0.02,0.125,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.385,0.75,0.5810000000000001,1.0,0.0,1.0
CAND_0059675,Aarav Vora,Data Analyst,Globex Inc,"Ahmedabad, Gujarat",India,6.3,0.0,0.35,0.0,0.0,0.6,0.0,0.5,0.0,0.0,0.0,0.0,0.7051999999999999,0.5,0.6066000000000001,1.0,0.0,1.0
CAND_0059676,Ananya Malhotra,QA Engineer,Tech Mahindra,"Indore, Madhya Pradesh",India,6.4,0.0,0.1,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.7051999999999999,1.0,0.7152000000000001,1.0,0.0,1.0
CAND_0059677,Vivaan Ghosh,Operations Manager,Acme Corp,"Ahmedabad, Gujarat",India,9.5,0.0,0.02,0.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7051999999999999,0.5,0.6951999999999998,1.0,0.0,0.6065306597126334
CAND_0059678,Yash Banerjee,HR Manager,Initech,San Francisco,USA,5.5,0.0,0.02,0.125,0.0,0.2,0.0,0.6666666666666666,0.058823529411764705,0.0,0.0,1.0,0.451,1.0,0.7696000000000001,1.0,0.0,1.0
CAND_0059679,Naina Pandey,Frontend Engineer,Infosys,"Bangalore, Karnataka",India,6.3,0.0,0.1,0.125,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,1.0,0.0,0.0,0.7051999999999999,0.5,0.6,1.0,0.0,1.0
CAND_0059680,Aanya Naidu,HR Manager,Globex Inc,"Pune, Maharashtra",India,6.1,0.0,0.02,0.125,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.6068,1.0,0.0,1.0
CAND_0059681,Tanya Khanna,Backend Engineer,Mphasis,"Indore, Madhya Pradesh",India,2.6,0.65,0.4,0.25,0.0,0.8,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.7051999999999999,0.5,0.6460000000000001,1.0,0.0,0.21250282427502204
CAND_0059682,Manish Malhotra,Customer Support,Globex Inc,Singapore,Singapore,14.9,0.0,0.02,0.125,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.451,0.5,0.6104,1.0,0.0,0.006786635284974872
CAND_0059683,Neha Pandey,Data Analyst,Paytm,"Kochi, Kerala",India,2.1,0.0,0.35,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.86,0.5,0.6314,1.0,0.0,0.14648972346236572
CAND_0059684,Aarav Joshi,Backend Engineer,Globex Inc,Sydney,Australia,6.8,0.0,0.4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3157,0.75,0.6582000000000001,1.0,0.0,1.0
CAND_0059685,Nisha Menon,HR Manager,Stark Industries,Singapore,Singapore,2.7,0.0,0.02,0.125,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3157,0.5,0.6226000000000002,1.0,0.0,0.22781987139800908
CAND_0059686,Naina Mittal,Graphic Designer,Pied Piper,"Mumbai, Maharashtra",India,13.8,0.0,0.02,0.25,0.0,0.0,0.0,0.8333333333333334,0.18181818181818182,0.0,0.0,0.0,0.7051999999999999,0.75,0.5724,1.0,0.0,0.02474331320515428
CAND_0059687,Tanvi Hegde,Content Writer,Infosys,"Coimbatore, Tamil Nadu",India,8.7,0.0,0.02,0.125,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.7051999999999999,0.5,0.6082000000000001,1.0,0.0,1.0
CAND_0059688,Nikhil Saxena,Sales Executive,Globex Inc,"Coimbatore, Tamil Nadu",India,8.4,0.0,0.02,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.86,0.75,0.6876,1.0,0.0,1.0
CAND_0059689,Shaurya Chowdary,Graphic Designer,Pied Piper,"Pune, Maharashtra",India,11.9,0.0,0.02,0.125,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,1.0,0.75,0.6428000000000001,1.0,0.0,0.14648972346236572
CAND_0059690,Dev Bansal,Civil Engineer,TCS,"Bhubaneswar, Odisha",India,2.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7051999999999999,0.75,0.7724000000000002,1.0,0.0,0.1353352832366127
CAND_0059691,Ananya Singh,Marketing Manager,Infosys,Dubai,UAE,14.4,0.0,0.02,0.0,0.0,0.0,0.0,0.6666666666666666,0.125,0.0,0.0,0.0,0.3157,1.0,0.6444000000000001,1.0,0.0,0.012515342341223657
CAND_0059692,Yash Saxena,Customer Support,Stark Industries,"Gurgaon, Haryana",India,2.9,0.0,0.02,0.0,0.0,0.0,0.0,0.5,0.125,0.0,0.0,0.0,0.86,0.75,0.661,1.0,0.0,0.2605918210126892
CAND_0059693,Rahul Chowdary,Sales Executive,Hooli,"Noida, Uttar Pradesh",India,14.8,0.0,0.02,0.375,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75,0.548,1.0,0.0,0.007694880818387471
CAND_0059694,Aarohi Sen,Accountant,Wayne Enterprises,"Kochi, Kerala",India,2.0,0.0,0.02,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.86,0.75,0.7041999999999999,1.0,0.0,0.1353352832366127
CAND_0059695,Rajesh Patel,Mobile Developer,Wipro,Seattle,USA,5.6,0.7,0.1,0.25,0.0,0.2,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.55,0.5,0.6368,1.0,0.0,1.0
CAND_0059696,Advaith Khanna,Full Stack Developer,Stark Industries,"Indore, Madhya Pradesh",India,2.3,0.0,0.1,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.86,0.5,0.6384000000000002,1.0,0.0,0.17081058952306483
CAND_0059697,Advaith Kumar,Mobile Developer,Globex Inc,"Kochi, Kerala",India,7.8,0.0,0.1,0.5,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.7051999999999999,0.5,0.6501999999999999,1.0,0.0,1.0
CAND_0059698,Priya Dalal,.NET Developer,Cognizant,"Bangalore, Karnataka",India,1.7,0.0,0.1,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.7051999999999999,0.5,0.639,1.0,0.0,0.10569475594148857
CAND_0059699,Advaith Chatterjee,Graphic Designer,Dunder Mifflin,San Francisco,USA,6.4,0.0,0.02,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.451,0.75,0.7198000000000001,1.0,0.0,1.0
CAND_0059700,Saanvi Joshi,Customer Support,Globex Inc,Toronto,Canada,7.2,0.0,0.02,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.55,0.5,0.4924,1.0,0.0,1.0
CAND_0059701,Pooja Pandey,Mechanical Engineer,Infosys,"Chennai, Tamil Nadu",India,13.7,0.0,0.02,0.375,0.0,0.4,0.0,0.8333333333333334,0.0,0.0,0.0,1.0,0.7051999999999999,0.5,0.6452,1.0,0.0,0.027565232289593376
CAND_0059702,Sneha Pandey,Operations Manager,Hooli,"Coimbatore, Tamil Nadu",India,9.8,0.0,0.02,0.25,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.86,1.0,0.7398,1.0,0.0,0.5340851477595169
CAND_0059703,Myra Ghosh,DevOps Engineer,Hooli,"Kolkata, West Bengal",India,9.1,0.0,0.1,0.125,0.0,0.2,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.7051999999999999,0.5,0.623,1.0,0.0,0.7027177228683977
CAND_0059704,Jay Dutta,Business Analyst,Pied Piper,"Gurgaon, Haryana",India,1.7,0.0,0.02,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.86,0.75,0.6848000000000001,1.0,0.0,0.10569475594148857
CAND_0059705,Riya Dalal,Customer Support,Acme Corp,San Francisco,USA,4.8,0.0,0.02,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3157,1.0,0.6352,1.0,0.0,0.6789552902885679
CAND_0059706,Ayaan Ghosh,Full Stack Developer,Hooli,"Bhubaneswar, Odisha",India,6.5,0.8125,0.1,0.625,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.7051999999999999,0.75,0.6144000000000001,1.0,0.0,1.0
CAND_0059707,Shaurya Mishra,HR Manager,Dunder Mifflin,"Ahmedabad, Gujarat",India,9.1,0.0,0.02,0.25,0.0,0.4,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.86,0.5,0.6254000000000001,1.0,0.0,0.7027177228683977
CAND_0059708,Nisha Reddy,Operations Manager,Globex Inc,"Vizag, Andhra Pradesh",India,15.0,0.0,0.02,0.375,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.7051999999999999,1.0,0.7392000000000002,1.0,0.0,0.005976022895005943
CAND_0059709,Advaith Bose,QA Engineer,TCS,"Delhi, Delhi",India,3.5,0.0,0.1,0.125,0.0,0.2,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.86,0.5,0.643,1.0,0.0,0.37531109885139957
CAND_0059710,Aadhya Arora,.NET Developer,Acme Corp,"Bangalore, Karnataka",India,5.4,0.0,0.1,0.25,0.0,0.0,0.0,0.8333333333333334,0.125,0.0,0.0,0.0,0.7051999999999999,0.5,0.6224000000000002,1.0,0.0,1.0
CAND_0059711,Atharv Khanna,Senior Data Engineer,Acme Corp,"Indore, Madhya Pradesh",India,5.4,1.35,1.0,0.25,0.0,0.8,0.0,0.8333333333333334,0.08333333333333333,0.0,0.0,0.0,0.7051999999999999,0.5,0.6235999999999999,1.0,0.0,1.0
CAND_0059712,Tanya Mehta,Customer Support,Globex Inc,Austin,USA,3.1,0.0,0.02,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.385,0.5,0.5944,1.0,0.0,0.2961764166502668
CAND_0059713,Pooja Vora,Accountant,Globex Inc,"Indore, Madhya Pradesh",India,2.4,0.0,0.02,0.125,0.0,0.4,0.0,0.8333333333333334,0.05555555555555555,0.0,0.0,1.0,0.86,0.75,0.6650000000000001,1.0,0.0,0.1840035919677199
CAND_0059714,Siya Patel,HR Manager,Globex Inc,"Coimbatore, Tamil Nadu",India,8.6,0.0,0.02,0.25,0.0,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.86,1.0,0.7064,1.0,0.0,1.0
CAND_0059715,Avni Vora,Frontend Engineer,TCS,"Chandigarh, Chandigarh",India,9.4,1.175,0.1,0.625,0.0,0.2,0.0,0.6666666666666666,0.36363636363636365,0.0,0.0,0.0,0.86,0.75,0.6964,1.0,0.0,0.6307788205474282
CAND_0059716,Jay Shah,Project Manager,Globex Inc,"Vizag, Andhra Pradesh",India,14.9,0.0,0.02,0.375,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.86,0.75,0.7084000000000001,1.0,0.0,0.006786635284974872
CAND_0059717,Zara Mittal,Customer Support,Globex Inc,New York,USA,3.1,0.0,0.02,0.125,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.55,0.75,0.7054000000000001,1.0,0.0,0.2961764166502668
CAND_0059718,Atharv Naidu,Customer Support,Stark Industries,"Delhi, Delhi",India,7.0,0.0,0.02,0.25,0.0,0.0,0.0,0.6666666666666666,0.125,0.0,0.0,0.0,0.86,0.5,0.7185999999999999,1.0,0.0,1.0
CAND_0059719,Nisha Ghosh,DevOps Engineer,Globex Inc,"Noida, Uttar Pradesh",India,4.9,0.0,0.1,0.375,0.0,0.0,0.0,1.0,0.07692307692307693,0.0,0.0,0.0,1.0,0.5,0.6422,1.0,0.0,0.7027177228683977
CAND_0059720,Pari Verma,Software Engineer,Initech,"Trivandrum, Kerala",India,1.8,0.0,0.4,0.125,0.0,0.4,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.7051999999999999,1.0,0.712,1.0,0.0,0.11495667048603503
CAND_0059721,Om Nair,HR Manager,Acme Corp,"Bhubaneswar, Odisha",India,12.5,0.0,0.02,0.25,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.86,0.5,0.46780000000000005,1.0,0.0,0.08892161745938634
CAND_0059722,Anjali Subramanian,Cloud Engineer,Razorpay,"Pune, Maharashtra",India,5.5,0.0,0.1,0.25,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,1.0,0.5,0.7149999999999999,1.0,0.0,1.0
CAND_0059723,Pranav Desai,.NET Developer,Globex Inc,"Mumbai, Maharashtra",India,1.1,0.0,0.1,0.125,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.7051999999999999,0.5,0.6330000000000001,1.0,0.0,0.06174143608342907
CAND_0059724,Ritu Bansal,Cloud Engineer,Pied Piper,"Bhubaneswar, Odisha",India,9.5,1.1875,0.1,0.375,0.0,0.0,0.0,0.8333333333333334,0.1111111111111111,0.0,0.0,0.0,0.7051999999999999,0.5,0.702,1.0,0.0,0.6065306597126334
CAND_0059725,Pari Goyal,Java Developer,TCS,"Vizag, Andhra Pradesh",India,5.3,0.0,0.1,0.25,0.0,0.0,0.0,0.5,0.09090909090909091,0.0,0.0,0.0,0.86,0.5,0.5646000000000001,1.0,0.0,1.0
CAND_0059726,Nikhil Reddy,Project Manager,TCS,"Gurgaon, Haryana",India,9.9,0.0,0.02,0.375,0.0,0.2,0.0,1.0,0.1,0.0,0.0,0.0,0.7051999999999999,0.75,0.7148000000000001,1.0,0.0,0.5102777977955036
CAND_0059727,Zara Sen,QA Engineer,CRED,"Kochi, Kerala",India,1.5,0.0,0.1,0.0,0.0,0.0,0.0,0.3333333333333333,0.14285714285714285,0.0,0.0,0.0,0.86,0.5,0.7303999999999999,1.0,0.0,0.08892161745938634
CAND_0059728,Zara Bose,Cloud Engineer,Infosys,"Chandigarh, Chandigarh",India,8.4,1.05,0.1,0.625,0.0,0.0,0.0,0.8333333333333334,0.23529411764705882,0.0,0.0,0.0,0.86,0.5,0.5402,1.0,0.0,1.0
CAND_0059729,Vihaan Ghosh,Cloud Engineer,Globex Inc,"Pune, Maharashtra",India,7.2,0.0,0.1,0.125,0.0,0.0,0.0,0.6666666666666666,0.125,0.0,0.0,0.0,1.0,0.5,0.6319999999999999,1.0,0.0,1.0
CAND_0059730,Dev Chopra,Marketing Manager,Globex Inc,"Kochi, Kerala",India,1.8,0.0,0.02,0.25,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.86,0.75,0.7034000000000001,1.0,0.0,0.11495667048603503
CAND_0059731,Naina Singh,Accountant,TCS,"Chandigarh, Chandigarh",India,4.5,0.0,0.02,0.25,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.86,0.5,0.7422000000000001,1.0,0.0,0.6065306597126334
CAND_0059732,Karan Desai,Java Developer,Stark Industries,"Bangalore, Karnataka",India,1.8,0.0,0.1,0.0,0.0,0.2,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.7051999999999999,0.5,0.6052000000000001,1.0,0.0,0.11495667048603503
CAND_0059733,Dhruv Patel,Sales Executive,Acme Corp,New York,USA,3.5,0.0,0.02,0.0,0.0,0.0,0.0,0.6666666666666666,0.14285714285714285,0.0,0.0,0.0,0.55,0.5,0.5851999999999999,1.0,0.0,0.37531109885139957
CAND_0059734,Karan Sethi,Business Analyst,Wipro,"Kochi, Kerala",India,5.9,0.0,0.02,0.125,0.0,0.2,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.7051999999999999,0.75,0.7164,1.0,0.0,1.0
CAND_0059735,Priya Dutta,QA Engineer,Swiggy,"Kochi, Kerala",India,8.7,1.0875,0.1,0.5,0.0,0.0,0.0,0.5,0.2222222222222222,0.0,0.0,0.0,0.7051999999999999,0.75,0.643,1.0,0.0,1.0
CAND_0059736,Zara Kumar,Business Analyst,Globex Inc,Berlin,Germany,2.0,0.0,0.02,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.451,0.5,0.5244,1.0,0.0,0.1353352832366127
CAND_0059737,Sanjay Pandey,Marketing Manager,Globex Inc,London,UK,10.2,0.0,0.02,0.375,0.0,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.451,1.0,0.6652,1.0,0.0,0.4407841408053247
CAND_0059738,Kavya Nair,QA Engineer,Pied Piper,"Noida, Uttar Pradesh",India,2.0,0.0,0.1,0.125,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.82,0.5,0.5214000000000001,1.0,0.0,0.1353352832366127
CAND_0059739,Aditya Sen,Software Engineer,Globex Inc,"Bhubaneswar, Odisha",India,9.8,0.0,0.4,0.125,0.0,0.2,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.7051999999999999,0.5,0.6258000000000001,1.0,0.0,0.5340851477595169
CAND_0059740,Tanvi Shetty,Mechanical Engineer,Initech,"Chandigarh, Chandigarh",India,11.8,0.0,0.02,0.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7051999999999999,0.75,0.6540000000000001,1.0,0.0,0.1583100226219387
CAND_0059741,Rahul Goyal,Customer Support,Wipro,Berlin,Germany,11.3,0.0,0.02,0.25,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.55,0.5,0.6398,1.0,0.0,0.2278198713980089
CAND_0059742,Pari Kapoor,Content Writer,Pied Piper,San Francisco,USA,2.4,0.0,0.02,0.25,0.0,0.2,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3157,1.0,0.7000000000000002,1.0,0.0,0.1840035919677199
CAND_0059743,Rahul Malhotra,Content Writer,Pied Piper,"Indore, Madhya Pradesh",India,3.8,0.0,0.02,0.25,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.86,0.5,0.5752,1.0,0.0,0.44078414080532446
CAND_0059744,Karan Mehta,Software Engineer,Capgemini,"Trivandrum, Kerala",India,7.0,0.0,0.4,0.125,0.0,0.0,0.0,0.5,0.2222222222222222,0.0,0.0,0.0,0.86,1.0,0.7772000000000002,1.0,0.0,1.0
CAND_0059745,Dhruv Chatterjee,Mechanical Engineer,TCS,"Indore, Madhya Pradesh",India,1.3,0.0,0.02,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.86,0.5,0.6175999999999999,1.0,0.0,0.07433302085078965
CAND_0059746,Ayaan Shetty,Civil Engineer,Dunder Mifflin,"Bhubaneswar, Odisha",India,4.7,0.0,0.02,0.25,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.86,0.5,0.5552,1.0,0.0,0.6549476304858832
CAND_0059747,Aarohi Arora,Graphic Designer,Acme Corp,"Delhi, Delhi",India,8.0,0.0,0.02,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.7051999999999999,0.75,0.7082,1.0,0.0,1.0
CAND_0059748,Anjali Dutta,Java Developer,Zomato,Singapore,Singapore,1.5,0.1875,0.1,0.25,0.0,0.0,0.0,0.3333333333333333,0.13333333333333333,0.0,0.0,0.0,0.451,1.0,0.6824000000000001,1.0,0.0,0.08892161745938634
CAND_0059749,Sneha Nair,Mechanical Engineer,Wayne Enterprises,"Chennai, Tamil Nadu",India,5.5,0.0,0.02,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.7051999999999999,0.5,0.7087999999999999,1.0,0.0,1.0
CAND_0059750,Ananya Agarwal,Civil Engineer,Acme Corp,"Kolkata, West Bengal",India,11.4,0.0,0.02,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.86,0.5,0.728,1.0,0.0,0.21250282427502204
CAND_0059751,Ira Bansal,.NET Developer,Accenture,"Gurgaon, Haryana",India,7.0,0.875,0.1,0.25,0.0,0.0,0.0,0.3333333333333333,0.25,0.0,0.0,0.0,0.86,1.0,0.8142000000000001,1.0,0.0,1.0
CAND_0059752,Arjun Verma,Accountant,Hooli,San Francisco,USA,5.7,0.0,0.02,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3157,1.0,0.6998000000000001,1.0,0.0,1.0
CAND_0059753,Aanya Nair,Graphic Designer,Acme Corp,"Jaipur, Rajasthan",India,3.7,0.0,0.02,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.86,0.75,0.5968000000000001,1.0,0.0,0.4184491089130355
CAND_0059754,Kabir Hegde,Operations Manager,Dunder Mifflin,"Kolkata, West Bengal",India,3.9,0.0,0.02,0.0,0.0,0.2,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.7051999999999999,0.5,0.6476000000000002,1.0,0.0,0.46356901749599844
CAND_0059755,Nisha Sethi,Sales Executive,Dunder Mifflin,"Gurgaon, Haryana",India,10.0,0.0,0.02,0.375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.86,0.5,0.6756,1.0,0.0,0.4867522559599717
CAND_0059756,Aadhya Dalal,Accountant,Globex Inc,Seattle,USA,1.6,0.0,0.02,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3157,1.0,0.7343999999999999,1.0,0.0,0.09702370004128698
CAND_0059757,Nikhil Mittal,QA Engineer,Mphasis,Berlin,Germany,2.9,0.0,0.1,0.0,0.0,0.4,0.0,0.16666666666666666,0.14285714285714285,1.0,0.0,0.0,0.451,0.5,0.6078,1.0,0.0,0.2605918210126892
CAND_0059758,Arjun Iyer,Project Manager,Infosys,"Pune, Maharashtra",India,14.1,0.0,0.02,0.125,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,1.0,0.75,0.6428,1.0,0.0,0.017724631440177767
CAND_0059759,Kiara Krishnan,Full Stack Developer,Accenture,"Bangalore, Karnataka",India,5.3,0.0,0.1,0.0,0.0,0.2,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.86,0.5,0.6114000000000002,1.0,0.0,1.0
CAND_0059760,Vikram Saxena,HR Manager,Wipro,"Bhubaneswar, Odisha",India,9.5,0.0,0.02,0.25,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.7051999999999999,0.5,0.5810000000000001,1.0,0.0,0.6065306597126334
CAND_0059761,Rajesh Chatterjee,Mechanical Engineer,Wipro,"Hyderabad, Telangana",India,1.6,0.0,0.02,0.0,0.0,0.2,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.7051999999999999,0.5,0.568,1.0,0.0,0.09702370004128698
CAND_0059762,Mira Joshi,Data Engineer,Mphasis,"Kochi, Kerala",India,2.7,0.0,0.65,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7051999999999999,1.0,0.7018000000000001,1.0,0.0,0.22781987139800908
